,filename,rating,latitude,longitude,scientific_name,common_name
3152,bkcdon/XC793582.ogg,5.0,-14.5264,-40.3249,Donacobius atricapilla,Black-capped Donacobius
3153,bkcdon/XC796779.ogg,5.0,-28.5361,-57.1735,Donacobius atricapilla,Black-capped Donacobius
3154,bkcdon/XC803725.ogg,4.0,-16.4727,-49.4959,Donacobius atricapilla,Black-capped Donacobius
3155,bkcdon/XC810264.ogg,4.0,5.776,-55.1343,Donacobius atricapilla,Black-capped Donacobius
3156,bkcdon/XC816944.ogg,5.0,-6.7131,-47.017,Donacobius atricapilla,Black-capped Donacobius
3157,bkcdon/XC816948.ogg,5.0,-6.7131,-47.017,Donacobius atricapilla,Black-capped Donacobius
3158,bkcdon/XC817329.ogg,5.0,-0.4373,-76.2804,Donacobius atricapilla,Black-capped Donacobius
3159,bkcdon/XC82220.ogg,3.5,-23.3287,-44.9398,Donacobius atricapilla,Black-capped Donacobius
3160,bkcdon/XC82221.ogg,3.5,-9.2258,-49.978,Donacobius atricapilla,Black-capped Donacobius
3161,bkcdon/XC830853.ogg,3.0,-6.0325,-50.0871,Donacobius atricapilla,Black-capped Donacobius
3162,bkcdon/XC837993.ogg,4.5,-14.0858,-50.8244,Donacobius atricapilla,Black-capped Donacobius
3163,bkcdon/XC838002.ogg,4.5,-14.0858,-50.8244,Donacobius atricapilla,Black-capped Donacobius
3164,bkcdon/XC855930.ogg,4.0,-16.6414,-39.1405,Donacobius atricapilla,Black-capped Donacobius
3165,bkcdon/XC863918.ogg,4.5,-18.9287,-51.679,Donacobius atricapilla,Black-capped Donacobius
3166,bkcdon/XC883500.ogg,4.0,-6.2863,-50.4701,Donacobius atricapilla,Black-capped Donacobius
3167,bkcdon/XC883501.ogg,4.0,-6.2863,-50.4701,Donacobius atricapilla,Black-capped Donacobius
3168,bkcdon/XC926247.ogg,5.0,5.9204,-74.64,Donacobius atricapilla,Black-capped Donacobius
3169,bkcdon/XC960303.ogg,5.0,4.423,-72.691,Donacobius atricapilla,Black-capped Donacobius
3170,bkcdon/iNat1020635.ogg,0.0,4.8939,-52.3228,Donacobius atricapilla,Black-capped Donacobius
3171,bkcdon/iNat1043059.ogg,0.0,-7.7991,-35.0889,Donacobius atricapilla,Black-capped Donacobius
3172,bkcdon/iNat366937.ogg,0.0,-28.5079,-59.2071,Donacobius atricapilla,Black-capped Donacobius
3173,bkcdon/iNat397562.ogg,0.0,-20.2127,-46.4798,Donacobius atricapilla,Black-capped Donacobius
3174,bkcdon/iNat509103.ogg,0.0,-5.7022,-44.0967,Donacobius atricapilla,Black-capped Donacobius
3175,bkcdon/iNat610622.ogg,0.0,-28.0339,-58.0304,Donacobius atricapilla,Black-capped Donacobius
3176,bkcdon/iNat623494.ogg,0.0,-23.1611,-47.2362,Donacobius atricapilla,Black-capped Donacobius
3177,bkcdon/iNat949852.ogg,0.0,-27.8573,-56.9053,Donacobius atricapilla,Black-capped Donacobius
3178,bkcdon/iNat984968.ogg,0.0,4.9308,-52.2884,Donacobius atricapilla,Black-capped Donacobius
3179,bkmtou1/XC10565.ogg,2.0,9.1334,-79.6501,Ramphastos ambiguus,Yellow-throated Toucan
3180,bkmtou1/XC112895.ogg,3.0,9.164,-79.753,Ramphastos ambiguus,Yellow-throated Toucan
3181,bkmtou1/XC112916.ogg,3.0,9.164,-79.753,Ramphastos ambiguus,Yellow-throated Toucan
3182,bkmtou1/XC112964.ogg,4.0,8.6315,-83.1787,Ramphastos ambiguus,Yellow-throated Toucan
3183,bkmtou1/XC112965.ogg,5.0,8.6315,-83.1787,Ramphastos ambiguus,Yellow-throated Toucan
3184,bkmtou1/XC114032.ogg,4.0,-0.0501,-78.7735,Ramphastos ambiguus,Yellow-throated Toucan
3185,bkmtou1/XC116988.ogg,4.0,6.1114,-77.372,Ramphastos ambiguus,Yellow-throated Toucan
3186,bkmtou1/XC117223.ogg,4.0,2.7975,-74.855,Ramphastos ambiguus,Yellow-throated Toucan
3187,bkmtou1/XC117224.ogg,5.0,0.4683,-77.2856,Ramphastos ambiguus,Yellow-throated Toucan
3188,bkmtou1/XC117225.ogg,5.0,0.4683,-77.2856,Ramphastos ambiguus,Yellow-throated Toucan
3189,bkmtou1/XC117226.ogg,5.0,0.4683,-77.2856,Ramphastos ambiguus,Yellow-throated Toucan
3190,bkmtou1/XC117227.ogg,5.0,2.7975,-74.855,Ramphastos ambiguus,Yellow-throated Toucan
3191,bkmtou1/XC117228.ogg,5.0,0.4683,-77.2856,Ramphastos ambiguus,Yellow-throated Toucan
3192,bkmtou1/XC117299.ogg,2.0,0.4683,-77.2856,Ramphastos ambiguus,Yellow-throated Toucan
3193,bkmtou1/XC117323.ogg,3.0,1.3486,-76.1031,Ramphastos ambiguus,Yellow-throated Toucan
3194,bkmtou1/XC117324.ogg,5.0,1.3486,-76.1031,Ramphastos ambiguus,Yellow-throated Toucan
3195,bkmtou1/XC117325.ogg,5.0,1.3486,-76.1031,Ramphastos ambiguus,Yellow-throated Toucan
3196,bkmtou1/XC117551.ogg,3.0,1.3486,-76.1031,Ramphastos ambiguus,Yellow-throated Toucan
3197,bkmtou1/XC117552.ogg,4.0,1.3486,-76.1031,Ramphastos ambiguus,Yellow-throated Toucan
3198,bkmtou1/XC117553.ogg,4.0,1.3486,-76.1031,Ramphastos ambiguus,Yellow-throated Toucan
3199,bkmtou1/XC117850.ogg,3.0,4.8739,-75.5225,Ramphastos ambiguus,Yellow-throated Toucan
3200,bkmtou1/XC120788.ogg,5.0,0.472,-79.2139,Ramphastos ambiguus,Yellow-throated Toucan
3201,bkmtou1/XC128643.ogg,4.0,0.0736,-78.7685,Ramphastos ambiguus,Yellow-throated Toucan
3202,bkmtou1/XC131564.ogg,5.0,9.125,-79.715,Ramphastos ambiguus,Yellow-throated Toucan
3203,bkmtou1/XC146868.ogg,5.0,0.053,-78.8431,Ramphastos ambiguus,Yellow-throated Toucan
3204,bkmtou1/XC146869.ogg,5.0,0.053,-78.8431,Ramphastos ambiguus,Yellow-throated Toucan
3205,bkmtou1/XC148755.ogg,5.0,6.415,-71.954,Ramphastos ambiguus,Yellow-throated Toucan
3206,bkmtou1/XC154168.ogg,5.0,8.4015,-83.3427,Ramphastos ambiguus,Yellow-throated Toucan
3207,bkmtou1/XC154169.ogg,4.0,8.7843,-82.9613,Ramphastos ambiguus,Yellow-throated Toucan
3208,bkmtou1/XC163510.ogg,5.0,-0.081,-78.7679,Ramphastos ambiguus,Yellow-throated Toucan
3209,bkmtou1/XC163511.ogg,5.0,-0.081,-78.7679,Ramphastos ambiguus,Yellow-throated Toucan
3210,bkmtou1/XC166184.ogg,4.0,10.709,-85.057,Ramphastos ambiguus,Yellow-throated Toucan
3211,bkmtou1/XC171055.ogg,5.0,8.7895,-82.9714,Ramphastos ambiguus,Yellow-throated Toucan
3212,bkmtou1/XC178178.ogg,2.5,14.2806,-85.6195,Ramphastos ambiguus,Yellow-throated Toucan
3213,bkmtou1/XC185847.ogg,4.5,8.7895,-82.9714,Ramphastos ambiguus,Yellow-throated Toucan
3214,bkmtou1/XC186734.ogg,4.0,0.1228,-78.9942,Ramphastos ambiguus,Yellow-throated Toucan
3215,bkmtou1/XC186735.ogg,5.0,0.1228,-78.9942,Ramphastos ambiguus,Yellow-throated Toucan
3216,bkmtou1/XC186736.ogg,4.0,0.1228,-78.9942,Ramphastos ambiguus,Yellow-throated Toucan
3217,bkmtou1/XC189824.ogg,4.0,10.9818,-84.3358,Ramphastos ambiguus,Yellow-throated Toucan
3218,bkmtou1/XC197464.ogg,5.0,8.8211,-70.5013,Ramphastos ambiguus,Yellow-throated Toucan
3219,bkmtou1/XC199034.ogg,4.0,9.1332,-79.7195,Ramphastos ambiguus,Yellow-throated Toucan
3220,bkmtou1/XC209078.ogg,3.0,9.3668,-83.6623,Ramphastos ambiguus,Yellow-throated Toucan
3221,bkmtou1/XC212280.ogg,3.0,-0.0523,-78.7764,Ramphastos ambiguus,Yellow-throated Toucan
3222,bkmtou1/XC212501.ogg,5.0,10.4305,-84.0063,Ramphastos ambiguus,Yellow-throated Toucan
3223,bkmtou1/XC217249.ogg,5.0,5.7245,-76.6061,Ramphastos ambiguus,Yellow-throated Toucan
3224,bkmtou1/XC217447.ogg,4.0,0.1431,-79.1334,Ramphastos ambiguus,Yellow-throated Toucan
3225,bkmtou1/XC219365.ogg,5.0,8.299,-70.0851,Ramphastos ambiguus,Yellow-throated Toucan
3226,bkmtou1/XC234094.ogg,4.5,9.1521,-79.8465,Ramphastos ambiguus,Yellow-throated Toucan
3227,bkmtou1/XC235221.ogg,3.0,-0.0523,-78.7764,Ramphastos ambiguus,Yellow-throated Toucan
3228,bkmtou1/XC238968.ogg,5.0,1.154,-78.851,Ramphastos ambiguus,Yellow-throated Toucan
3229,bkmtou1/XC238969.ogg,3.0,-0.186,-77.492,Ramphastos ambiguus,Yellow-throated Toucan
3230,bkmtou1/XC238970.ogg,4.0,-0.186,-77.492,Ramphastos ambiguus,Yellow-throated Toucan
3231,bkmtou1/XC238971.ogg,5.0,0.883,-78.514,Ramphastos ambiguus,Yellow-throated Toucan
3232,bkmtou1/XC238972.ogg,5.0,0.217,-78.89,Ramphastos ambiguus,Yellow-throated Toucan
3233,bkmtou1/XC238973.ogg,5.0,0.117,-78.983,Ramphastos ambiguus,Yellow-throated Toucan
3234,bkmtou1/XC238974.ogg,5.0,0.867,-78.733,Ramphastos ambiguus,Yellow-throated Toucan
3235,bkmtou1/XC239492.ogg,4.0,13.72,-85.0207,Ramphastos ambiguus,Yellow-throated Toucan
3236,bkmtou1/XC24324.ogg,3.0,6.9834,-73.4334,Ramphastos ambiguus,Yellow-throated Toucan
3237,bkmtou1/XC244181.ogg,5.0,8.8211,-70.5013,Ramphastos ambiguus,Yellow-throated Toucan
3238,bkmtou1/XC244811.ogg,4.0,5.8334,-74.8667,Ramphastos ambiguus,Yellow-throated Toucan
3239,bkmtou1/XC251456.ogg,5.0,-0.833,-77.567,Ramphastos ambiguus,Yellow-throated Toucan
3240,bkmtou1/XC254134.ogg,5.0,8.299,-70.0851,Ramphastos ambiguus,Yellow-throated Toucan
3241,bkmtou1/XC254138.ogg,5.0,8.299,-70.0851,Ramphastos ambiguus,Yellow-throated Toucan
3242,bkmtou1/XC258021.ogg,5.0,-0.633,-77.583,Ramphastos ambiguus,Yellow-throated Toucan
3243,bkmtou1/XC258022.ogg,5.0,-0.633,-77.583,Ramphastos ambiguus,Yellow-throated Toucan
3244,bkmtou1/XC258023.ogg,5.0,-0.633,-77.583,Ramphastos ambiguus,Yellow-throated Toucan
3245,bkmtou1/XC258024.ogg,5.0,-0.633,-77.583,Ramphastos ambiguus,Yellow-throated Toucan
3246,bkmtou1/XC261867.ogg,5.0,0.867,-78.733,Ramphastos ambiguus,Yellow-throated Toucan
3247,bkmtou1/XC261868.ogg,5.0,0.867,-78.733,Ramphastos ambiguus,Yellow-throated Toucan
3248,bkmtou1/XC261869.ogg,5.0,0.867,-78.733,Ramphastos ambiguus,Yellow-throated Toucan
3249,bkmtou1/XC261870.ogg,5.0,0.867,-78.733,Ramphastos ambiguus,Yellow-throated Toucan
3250,bkmtou1/XC261871.ogg,3.0,0.667,-78.967,Ramphastos ambiguus,Yellow-throated Toucan
3251,bkmtou1/XC264517.ogg,5.0,-0.589,-77.877,Ramphastos ambiguus,Yellow-throated Toucan
3252,bkmtou1/XC278625.ogg,5.0,10.4347,-84.7095,Ramphastos ambiguus,Yellow-throated Toucan
3253,bkmtou1/XC278873.ogg,4.0,9.2845,-83.8608,Ramphastos ambiguus,Yellow-throated Toucan
3254,bkmtou1/XC286423.ogg,3.0,3.9675,-77.3809,Ramphastos ambiguus,Yellow-throated Toucan
3255,bkmtou1/XC286424.ogg,2.0,3.9675,-77.3809,Ramphastos ambiguus,Yellow-throated Toucan
3256,bkmtou1/XC293695.ogg,5.0,0.491,-79.2313,Ramphastos ambiguus,Yellow-throated Toucan
3257,bkmtou1/XC293747.ogg,4.0,9.1332,-79.7195,Ramphastos ambiguus,Yellow-throated Toucan
3258,bkmtou1/XC309494.ogg,2.0,14.85,-84.5678,Ramphastos ambiguus,Yellow-throated Toucan
3259,bkmtou1/XC309505.ogg,3.0,14.85,-84.5678,Ramphastos ambiguus,Yellow-throated Toucan
3260,bkmtou1/XC312738.ogg,2.0,10.4676,-84.7377,Ramphastos ambiguus,Yellow-throated Toucan
3261,bkmtou1/XC317858.ogg,4.0,1.4153,-76.4919,Ramphastos ambiguus,Yellow-throated Toucan
3262,bkmtou1/XC320903.ogg,5.0,0.7065,-77.0794,Ramphastos ambiguus,Yellow-throated Toucan
3263,bkmtou1/XC322084.ogg,5.0,0.6937,-77.0935,Ramphastos ambiguus,Yellow-throated Toucan
3264,bkmtou1/XC322141.ogg,5.0,0.6937,-77.0935,Ramphastos ambiguus,Yellow-throated Toucan
3265,bkmtou1/XC331335.ogg,3.0,10.4347,-84.7095,Ramphastos ambiguus,Yellow-throated Toucan
3266,bkmtou1/XC331812.ogg,1.0,10.3643,-72.9458,Ramphastos ambiguus,Yellow-throated Toucan
3267,bkmtou1/XC333216.ogg,5.0,-0.672,-77.6047,Ramphastos ambiguus,Yellow-throated Toucan
3268,bkmtou1/XC335213.ogg,3.0,6.0462,-74.282,Ramphastos ambiguus,Yellow-throated Toucan
3269,bkmtou1/XC341400.ogg,5.0,-4.7533,-79.0515,Ramphastos ambiguus,Yellow-throated Toucan
3270,bkmtou1/XC341402.ogg,5.0,-4.7533,-79.0515,Ramphastos ambiguus,Yellow-throated Toucan
3271,bkmtou1/XC34835.ogg,5.0,-0.5889,-79.3626,Ramphastos ambiguus,Yellow-throated Toucan
3272,bkmtou1/XC354666.ogg,5.0,9.1332,-79.7195,Ramphastos ambiguus,Yellow-throated Toucan
3273,bkmtou1/XC357010.ogg,3.0,14.6286,-85.2404,Ramphastos ambiguus,Yellow-throated Toucan
3274,bkmtou1/XC357013.ogg,3.0,14.5915,-85.195,Ramphastos ambiguus,Yellow-throated Toucan
3275,bkmtou1/XC357784.ogg,5.0,9.1332,-79.7195,Ramphastos ambiguus,Yellow-throated Toucan
3276,bkmtou1/XC357956.ogg,5.0,9.1332,-79.7195,Ramphastos ambiguus,Yellow-throated Toucan
3277,bkmtou1/XC358459.ogg,5.0,9.1332,-79.7195,Ramphastos ambiguus,Yellow-throated Toucan
3278,bkmtou1/XC366934.ogg,2.0,3.626,-76.9167,Ramphastos ambiguus,Yellow-throated Toucan
3279,bkmtou1/XC368252.ogg,4.0,6.0201,-77.3452,Ramphastos ambiguus,Yellow-throated Toucan
3280,bkmtou1/XC371542.ogg,5.0,14.9541,-84.5268,Ramphastos ambiguus,Yellow-throated Toucan
3281,bkmtou1/XC377887.ogg,5.0,9.1332,-79.7195,Ramphastos ambiguus,Yellow-throated Toucan
3282,bkmtou1/XC383275.ogg,4.0,9.8124,-83.0752,Ramphastos ambiguus,Yellow-throated Toucan
3283,bkmtou1/XC383837.ogg,2.0,-0.9415,-77.8989,Ramphastos ambiguus,Yellow-throated Toucan
3284,bkmtou1/XC387963.ogg,3.0,8.8128,-70.5066,Ramphastos ambiguus,Yellow-throated Toucan
3285,bkmtou1/XC387965.ogg,4.0,8.8128,-70.5066,Ramphastos ambiguus,Yellow-throated Toucan
3286,bkmtou1/XC403614.ogg,5.0,-0.0769,-80.1537,Ramphastos ambiguus,Yellow-throated Toucan
3287,bkmtou1/XC406956.ogg,3.0,5.6271,-77.4042,Ramphastos ambiguus,Yellow-throated Toucan
3288,bkmtou1/XC406957.ogg,3.0,5.6271,-77.4042,Ramphastos ambiguus,Yellow-throated Toucan
3289,bkmtou1/XC406958.ogg,3.0,5.6271,-77.4042,Ramphastos ambiguus,Yellow-throated Toucan
3290,bkmtou1/XC409288.ogg,3.0,5.6271,-77.4042,Ramphastos ambiguus,Yellow-throated Toucan
3291,bkmtou1/XC412467.ogg,5.0,5.8941,-74.8583,Ramphastos ambiguus,Yellow-throated Toucan
3292,bkmtou1/XC420709.ogg,4.0,-0.6873,-77.5992,Ramphastos ambiguus,Yellow-throated Toucan
3293,bkmtou1/XC425547.ogg,5.0,5.9002,-74.8485,Ramphastos ambiguus,Yellow-throated Toucan
3294,bkmtou1/XC432595.ogg,4.0,7.5241,-76.5948,Ramphastos ambiguus,Yellow-throated Toucan
3295,bkmtou1/XC433457.ogg,3.0,5.8334,-74.8667,Ramphastos ambiguus,Yellow-throated Toucan
3296,bkmtou1/XC441936.ogg,4.0,,,Ramphastos ambiguus,Yellow-throated Toucan
3297,bkmtou1/XC445675.ogg,5.0,10.3841,-72.9678,Ramphastos ambiguus,Yellow-throated Toucan
3298,bkmtou1/XC453794.ogg,4.0,10.4295,-84.0095,Ramphastos ambiguus,Yellow-throated Toucan
3299,bkmtou1/XC454091.ogg,5.0,9.2057,-79.9934,Ramphastos ambiguus,Yellow-throated Toucan
3300,bkmtou1/XC457203.ogg,4.5,8.1756,-77.7374,Ramphastos ambiguus,Yellow-throated Toucan
3301,bkmtou1/XC461439.ogg,3.5,9.5327,-84.0806,Ramphastos ambiguus,Yellow-throated Toucan
3302,bkmtou1/XC462000.ogg,5.0,9.7796,-84.5916,Ramphastos ambiguus,Yellow-throated Toucan
3303,bkmtou1/XC46876.ogg,3.0,8.1506,-77.9997,Ramphastos ambiguus,Yellow-throated Toucan
3304,bkmtou1/XC471134.ogg,5.0,0.901,-79.601,Ramphastos ambiguus,Yellow-throated Toucan
3305,bkmtou1/XC489620.ogg,4.0,10.4314,-84.039,Ramphastos ambiguus,Yellow-throated Toucan
3306,bkmtou1/XC495447.ogg,5.0,0.0736,-78.7685,Ramphastos ambiguus,Yellow-throated Toucan
3307,bkmtou1/XC495449.ogg,5.0,0.0736,-78.7685,Ramphastos ambiguus,Yellow-throated Toucan
3308,bkmtou1/XC495450.ogg,4.0,0.0736,-78.7685,Ramphastos ambiguus,Yellow-throated Toucan
3309,bkmtou1/XC495451.ogg,4.0,0.0736,-78.7685,Ramphastos ambiguus,Yellow-throated Toucan
3310,bkmtou1/XC495569.ogg,5.0,9.3223,-78.9959,Ramphastos ambiguus,Yellow-throated Toucan
3311,bkmtou1/XC505051.ogg,4.0,-0.0501,-78.7735,Ramphastos ambiguus,Yellow-throated Toucan
3312,bkmtou1/XC505784.ogg,3.0,5.4833,-76.7389,Ramphastos ambiguus,Yellow-throated Toucan
3313,bkmtou1/XC511548.ogg,4.0,-0.623,-77.6028,Ramphastos ambiguus,Yellow-throated Toucan
3314,bkmtou1/XC511584.ogg,4.0,10.3638,-72.9782,Ramphastos ambiguus,Yellow-throated Toucan
3315,bkmtou1/XC518213.ogg,4.0,0.4683,-77.2856,Ramphastos ambiguus,Yellow-throated Toucan
3316,bkmtou1/XC518214.ogg,4.0,0.4683,-77.2856,Ramphastos ambiguus,Yellow-throated Toucan
3317,bkmtou1/XC518268.ogg,3.0,0.4683,-77.2856,Ramphastos ambiguus,Yellow-throated Toucan
3318,bkmtou1/XC531777.ogg,3.0,10.4295,-84.0095,Ramphastos ambiguus,Yellow-throated Toucan
3319,bkmtou1/XC542972.ogg,4.5,7.8437,-77.628,Ramphastos ambiguus,Yellow-throated Toucan
3320,bkmtou1/XC542975.ogg,5.0,7.8437,-77.628,Ramphastos ambiguus,Yellow-throated Toucan
3321,bkmtou1/XC544059.ogg,4.5,8.685,-83.6679,Ramphastos ambiguus,Yellow-throated Toucan
3322,bkmtou1/XC559904.ogg,3.0,10.536,-83.5028,Ramphastos ambiguus,Yellow-throated Toucan
3323,bkmtou1/XC576462.ogg,5.0,9.1332,-79.7195,Ramphastos ambiguus,Yellow-throated Toucan
3324,bkmtou1/XC580305.ogg,5.0,9.1332,-79.7195,Ramphastos ambiguus,Yellow-throated Toucan
3325,bkmtou1/XC591812.ogg,5.0,1.818,-75.6663,Ramphastos ambiguus,Yellow-throated Toucan
3326,bkmtou1/XC591814.ogg,5.0,1.818,-75.6663,Ramphastos ambiguus,Yellow-throated Toucan
3327,bkmtou1/XC591815.ogg,5.0,1.818,-75.6663,Ramphastos ambiguus,Yellow-throated Toucan
3328,bkmtou1/XC600051.ogg,5.0,-3.6515,-79.7802,Ramphastos ambiguus,Yellow-throated Toucan
3329,bkmtou1/XC600052.ogg,5.0,-3.6515,-79.7802,Ramphastos ambiguus,Yellow-throated Toucan
3330,bkmtou1/XC601487.ogg,5.0,-3.6515,-79.7802,Ramphastos ambiguus,Yellow-throated Toucan
3331,bkmtou1/XC609361.ogg,5.0,8.7108,-83.6301,Ramphastos ambiguus,Yellow-throated Toucan
3332,bkmtou1/XC639473.ogg,4.0,0.0314,-78.8661,Ramphastos ambiguus,Yellow-throated Toucan
3333,bkmtou1/XC63995.ogg,4.0,,,Ramphastos ambiguus,Yellow-throated Toucan
3334,bkmtou1/XC63996.ogg,4.0,,,Ramphastos ambiguus,Yellow-throated Toucan
3335,bkmtou1/XC6647.ogg,5.0,0.0742,-78.9817,Ramphastos ambiguus,Yellow-throated Toucan
3336,bkmtou1/XC683405.ogg,5.0,5.9002,-74.8485,Ramphastos ambiguus,Yellow-throated Toucan
3337,bkmtou1/XC690576.ogg,5.0,10.437,-84.7093,Ramphastos ambiguus,Yellow-throated Toucan
3338,bkmtou1/XC690577.ogg,5.0,10.437,-84.7093,Ramphastos ambiguus,Yellow-throated Toucan
3339,bkmtou1/XC690579.ogg,5.0,10.437,-84.7093,Ramphastos ambiguus,Yellow-throated Toucan
3340,bkmtou1/XC690670.ogg,4.0,10.437,-84.7093,Ramphastos ambiguus,Yellow-throated Toucan
3341,bkmtou1/XC690671.ogg,5.0,10.437,-84.7093,Ramphastos ambiguus,Yellow-throated Toucan
3342,bkmtou1/XC695659.ogg,4.0,9.1368,-79.7236,Ramphastos ambiguus,Yellow-throated Toucan
3343,bkmtou1/XC710021.ogg,4.0,-0.667,-77.6,Ramphastos ambiguus,Yellow-throated Toucan
3344,bkmtou1/XC71297.ogg,3.5,0.136,-79.134,Ramphastos ambiguus,Yellow-throated Toucan
3345,bkmtou1/XC714740.ogg,5.0,-1.6779,-80.7952,Ramphastos ambiguus,Yellow-throated Toucan
3346,bkmtou1/XC750661.ogg,5.0,-0.6756,-77.6014,Ramphastos ambiguus,Yellow-throated Toucan
3347,bkmtou1/XC752679.ogg,4.5,0.5261,-79.2123,Ramphastos ambiguus,Yellow-throated Toucan
3348,bkmtou1/XC776316.ogg,5.0,-0.0834,-78.761,Ramphastos ambiguus,Yellow-throated Toucan
3349,bkmtou1/XC801386.ogg,5.0,0.0797,-78.6838,Ramphastos ambiguus,Yellow-throated Toucan
3350,bkmtou1/XC803525.ogg,3.0,8.6194,-83.4759,Ramphastos ambiguus,Yellow-throated Toucan
3351,bkmtou1/XC821017.ogg,5.0,-0.0553,-78.7704,Ramphastos ambiguus,Yellow-throated Toucan
3352,bkmtou1/XC824591.ogg,5.0,1.7135,-75.7326,Ramphastos ambiguus,Yellow-throated Toucan
3353,bkmtou1/XC843921.ogg,5.0,0.1449,-79.1413,Ramphastos ambiguus,Yellow-throated Toucan
3354,bkmtou1/XC843922.ogg,4.0,0.1449,-79.1413,Ramphastos ambiguus,Yellow-throated Toucan
3355,bkmtou1/XC844971.ogg,4.0,-0.0609,-78.7708,Ramphastos ambiguus,Yellow-throated Toucan
3356,bkmtou1/XC855130.ogg,1.0,3.8296,-76.892,Ramphastos ambiguus,Yellow-throated Toucan
3357,bkmtou1/XC860723.ogg,5.0,0.0797,-78.6838,Ramphastos ambiguus,Yellow-throated Toucan
3358,bkmtou1/XC861265.ogg,5.0,8.6999,-83.2042,Ramphastos ambiguus,Yellow-throated Toucan
3359,bkmtou1/XC863111.ogg,5.0,10.5513,-83.5074,Ramphastos ambiguus,Yellow-throated Toucan
3360,bkmtou1/XC864633.ogg,5.0,8.6894,-83.6966,Ramphastos ambiguus,Yellow-throated Toucan
3361,bkmtou1/XC871976.ogg,5.0,3.8403,-76.898,Ramphastos ambiguus,Yellow-throated Toucan
3362,bkmtou1/XC912058.ogg,5.0,-0.0553,-78.7704,Ramphastos ambiguus,Yellow-throated Toucan
3363,bkmtou1/XC919369.ogg,4.0,5.3425,-76.1825,Ramphastos ambiguus,Yellow-throated Toucan
3364,bkmtou1/XC928657.ogg,5.0,0.1219,-79.138,Ramphastos ambiguus,Yellow-throated Toucan
3365,bkmtou1/XC928879.ogg,4.0,-0.0487,-78.7752,Ramphastos ambiguus,Yellow-throated Toucan
3366,bkmtou1/XC928890.ogg,5.0,-0.0694,-78.7592,Ramphastos ambiguus,Yellow-throated Toucan
3367,bkmtou1/XC933239.ogg,3.0,-0.623,-77.6028,Ramphastos ambiguus,Yellow-throated Toucan
3368,bkmtou1/XC942328.ogg,3.0,5.9002,-74.8485,Ramphastos ambiguus,Yellow-throated Toucan
3369,bkmtou1/XC950053.ogg,5.0,10.7191,-85.0122,Ramphastos ambiguus,Yellow-throated Toucan
3370,bkmtou1/XC954654.ogg,5.0,10.4655,-84.6474,Ramphastos ambiguus,Yellow-throated Toucan
3371,bkmtou1/XC955248.ogg,4.0,8.6194,-83.4759,Ramphastos ambiguus,Yellow-throated Toucan
3372,bkmtou1/iNat1031184.ogg,0.0,-2.6543,-79.6593,Ramphastos ambiguus,Yellow-throated Toucan
3373,bkmtou1/iNat1073839.ogg,0.0,10.5291,-84.7162,Ramphastos ambiguus,Yellow-throated Toucan
3374,bkmtou1/iNat1083268.ogg,0.0,0.3159,-78.6273,Ramphastos ambiguus,Yellow-throated Toucan
3375,bkmtou1/iNat1098372.ogg,0.0,0.4757,-79.3472,Ramphastos ambiguus,Yellow-throated Toucan
3376,bkmtou1/iNat1103689.ogg,0.0,9.6425,-84.4724,Ramphastos ambiguus,Yellow-throated Toucan
3377,bkmtou1/iNat1110073.ogg,0.0,9.4515,-84.0393,Ramphastos ambiguus,Yellow-throated Toucan
3378,bkmtou1/iNat1134428.ogg,0.0,0.1065,-78.8342,Ramphastos ambiguus,Yellow-throated Toucan
3379,bkmtou1/iNat1157076.ogg,0.0,-3.726,-79.7643,Ramphastos ambiguus,Yellow-throated Toucan
3380,bkmtou1/iNat1159158.ogg,0.0,8.7564,-83.2925,Ramphastos ambiguus,Yellow-throated Toucan
3381,bkmtou1/iNat1160670.ogg,0.0,-3.7648,-79.7895,Ramphastos ambiguus,Yellow-throated Toucan
3382,bkmtou1/iNat1165808.ogg,0.0,9.2371,-83.7608,Ramphastos ambiguus,Yellow-throated Toucan
3383,bkmtou1/iNat1186131.ogg,0.0,8.6563,-82.8108,Ramphastos ambiguus,Yellow-throated Toucan
3384,bkmtou1/iNat1224896.ogg,0.0,8.815,-82.8167,Ramphastos ambiguus,Yellow-throated Toucan
3385,bkmtou1/iNat1226444.ogg,0.0,0.1047,-78.6992,Ramphastos ambiguus,Yellow-throated Toucan
3386,bkmtou1/iNat1228090.ogg,0.0,10.9703,-85.4172,Ramphastos ambiguus,Yellow-throated Toucan
3387,bkmtou1/iNat1230506.ogg,0.0,10.5933,-83.8828,Ramphastos ambiguus,Yellow-throated Toucan
3388,bkmtou1/iNat1248646.ogg,0.0,10.5435,-84.9503,Ramphastos ambiguus,Yellow-throated Toucan
3389,bkmtou1/iNat1248647.ogg,0.0,10.5435,-84.9503,Ramphastos ambiguus,Yellow-throated Toucan
3390,bkmtou1/iNat1249706.ogg,0.0,10.469,-84.8542,Ramphastos ambiguus,Yellow-throated Toucan
3391,bkmtou1/iNat1254203.ogg,0.0,9.6525,-82.7303,Ramphastos ambiguus,Yellow-throated Toucan
3392,bkmtou1/iNat1266821.ogg,0.0,9.3112,-84.105,Ramphastos ambiguus,Yellow-throated Toucan
3393,bkmtou1/iNat1268629.ogg,0.0,8.4524,-83.2136,Ramphastos ambiguus,Yellow-throated Toucan
